user_id,recency_days,frequency,monetary_value,total_events,view_count,cart_count,cart_abandonment_rate,avg_session_duration,purchase_recency_days,churned,churn_probability,risk_level,segment
U00288,2,1,88.76,10,7,2,0.5,10.24,102,0,0.0008,Low,At-Risk Spenders
U00289,13,20,1116.34,66,29,17,0.0,9.39,13,0,0.0002,Low,At-Risk Spenders
U00290,16,20,3158.57,86,18,48,0.5833333333333333,8.73,23,0,0.0002,Low,At-Risk Spenders
U00291,88,4,176.59,26,16,6,0.3333333333333333,7.32,98,1,0.9997,High,Churned
U00292,61,2,66.12,36,25,9,0.7777777777777778,7.07,129,1,0.9995,High,Churned
U00293,18,3,106.08,19,14,2,0.0,10.96,37,0,0.0003,Low,At-Risk Spenders
U00294,9,10,627.53,40,22,8,0.0,6.12,33,0,0.0004,Low,At-Risk Spenders
U00295,45,2,54.15,22,18,2,0.0,8.41,57,1,0.9993,High,Churned
U00296,9,1,35.78,13,9,3,0.6666666666666667,6.81,115,0,0.0008,Low,Casual Browsers
U00297,3,3,108.46,23,19,1,0.0,7.37,26,0,0.0002,Low,At-Risk Spenders
U00298,23,37,5678.04,153,31,85,0.5647058823529412,9.71,28,0,0.0002,Low,High-Value Loyalists
U00299,0,18,1561.1,75,34,23,0.217391304347826,8.53,1,0,0.0002,Low,At-Risk Spenders
U00300,46,0,0.0,26,22,4,1.0,6.2,76,1,0.9998,High,Churned
U00301,88,4,181.49,26,20,2,0.0,7.13,106,1,0.9997,High,Churned
U00302,28,48,6379.31,162,24,90,0.4666666666666667,8.09,28,0,0.0002,Low,High-Value Loyalists
U00303,10,2,80.09,16,10,4,0.5,6.98,41,0,0.0003,Low,At-Risk Spenders
U00304,14,0,0.0,16,13,3,1.0,10.9,44,0,0.0002,Low,Casual Browsers
U00305,29,0,0.0,7,7,0,1.0,10.91,59,0,0.0003,Low,Casual Browsers
U00306,18,0,0.0,4,4,0,1.0,11.08,48,0,0.0002,Low,Casual Browsers
U00307,18,1,22.08,15,10,4,0.75,9.21,48,0,0.0004,Low,Casual Browsers
U00308,4,0,0.0,12,12,0,1.0,8.62,34,0,0.0002,Low,Casual Browsers
U00309,27,12,762.33,75,39,24,0.5,7.81,31,0,0.0003,Low,At-Risk Spenders
U00310,29,1,39.28,14,12,1,0.0,7.19,29,0,0.0002,Low,At-Risk Spenders
U00311,27,0,0.0,7,7,0,1.0,8.69,57,0,0.0003,Low,Casual Browsers
U00312,58,1,26.96,21,14,6,0.8333333333333334,6.74,118,1,0.9995,High,Churned
U00313,114,0,0.0,13,13,0,1.0,5.75,144,1,0.9998,High,Churned
U00314,15,11,600.66,37,15,11,0.0,8.8,32,0,0.0004,Low,At-Risk Spenders
U00315,8,17,884.68,61,27,17,0.0,8.79,8,0,0.0002,Low,At-Risk Spenders
U00316,1,0,0.0,3,3,0,1.0,12.23,31,0,0.0002,Low,Casual Browsers
U00317,29,0,0.0,6,6,0,1.0,5.73,59,0,0.0003,Low,Casual Browsers
U00318,14,13,662.16,73,35,25,0.48,6.0,14,0,0.0002,Low,At-Risk Spenders
U00319,15,1,84.96,10,7,2,0.5,4.91,15,0,0.0002,Low,At-Risk Spenders
U00320,3,6,333.97,39,21,12,0.5,7.46,6,0,0.0002,Low,At-Risk Spenders
U00321,25,3,170.83,33,13,17,0.8235294117647058,9.21,25,0,0.0002,Low,Casual Browsers
U00322,15,19,1098.36,74,30,25,0.24,10.11,33,0,0.0005,Low,At-Risk Spenders
U00323,14,9,1115.47,63,36,18,0.5,7.71,19,0,0.0002,Low,At-Risk Spenders
U00324,8,0,0.0,4,4,0,1.0,8.98,38,0,0.0002,Low,Casual Browsers
U00325,20,6,336.03,40,21,13,0.5384615384615384,7.67,30,0,0.0002,Low,At-Risk Spenders
U00326,26,1,36.78,19,16,2,0.5,6.27,160,0,0.0008,Low,At-Risk Spenders
U00327,20,3,101.36,22,18,1,0.0,8.13,43,0,0.0003,Low,At-Risk Spenders
U00328,2,6,539.3,41,14,21,0.7142857142857143,6.73,99,0,0.0012,Low,Casual Browsers
U00329,19,15,852.04,69,27,27,0.4444444444444444,7.86,28,0,0.0002,Low,At-Risk Spenders
U00330,1,2,67.22,25,19,4,0.5,6.95,41,0,0.0003,Low,At-Risk Spenders
U00331,2,1,8.42,3,2,0,1.0,8.27,35,0,0.0002,Low,Casual Browsers
U00332,15,0,0.0,25,20,5,1.0,9.34,45,0,0.0002,Low,Casual Browsers
U00333,110,10,612.35,47,23,14,0.2857142857142857,7.9,111,1,0.9998,High,Churned
U00334,54,14,1063.88,75,28,33,0.5757575757575757,8.62,55,1,0.9996,High,Churned
U00335,79,0,0.0,10,10,0,1.0,6.94,109,1,0.9998,High,Churned
U00336,87,12,603.57,73,32,29,0.5862068965517242,7.52,94,1,0.9997,High,Churned
U00337,14,1,12.65,20,15,4,0.75,5.54,75,0,0.0005,Low,Casual Browsers
U00338,16,3,134.51,15,12,0,1.0,8.05,16,0,0.0002,Low,Casual Browsers
U00339,27,0,0.0,5,5,0,1.0,16.58,57,0,0.0003,Low,Casual Browsers
U00340,116,1,9.39,12,9,2,0.5,6.58,125,1,0.9995,High,Churned
U00341,20,3,62.12,26,20,3,0.0,6.9,20,0,0.0002,Low,At-Risk Spenders
U00342,22,1,62.82,22,19,2,0.5,7.63,113,0,0.0008,Low,At-Risk Spenders
U00343,28,2,32.22,15,12,1,0.0,8.97,28,0,0.0002,Low,At-Risk Spenders
U00344,21,0,0.0,11,10,1,1.0,7.01,51,0,0.0002,Low,Casual Browsers
U00345,12,18,1095.59,65,33,14,0.0,9.15,13,0,0.0002,Low,At-Risk Spenders
U00346,23,1,11.92,14,13,0,1.0,5.91,23,0,0.0002,Low,Casual Browsers
U00347,2,2,75.11,18,15,1,0.0,4.86,2,0,0.0002,Low,At-Risk Spenders
U00348,109,0,0.0,4,4,0,1.0,9.4,139,1,0.9998,High,Churned
U00349,29,3,138.89,28,21,4,0.25,6.92,29,0,0.0002,Low,At-Risk Spenders
U00350,18,2,41.39,13,11,0,1.0,9.99,63,0,0.0005,Low,Casual Browsers
U00351,9,6,254.57,38,16,16,0.625,6.6,56,0,0.0007,Low,At-Risk Spenders
U00352,11,1,18.36,25,21,3,0.6666666666666667,9.76,94,0,0.0007,Low,Casual Browsers
U00353,29,0,0.0,3,3,0,1.0,11.87,59,0,0.0003,Low,Casual Browsers
U00354,29,12,780.78,52,29,11,0.0,6.99,51,0,0.0008,Low,At-Risk Spenders
U00355,85,6,599.13,33,17,10,0.4,8.27,89,1,0.9998,High,Churned
U00356,27,2,59.83,18,15,1,0.0,7.33,51,0,0.0004,Low,At-Risk Spenders
U00357,31,6,241.48,42,19,17,0.6470588235294117,9.75,38,1,0.9989,High,Churned
U00358,22,2,126.22,31,18,11,0.8181818181818181,7.22,96,0,0.001,Low,Casual Browsers
U00359,29,0,0.0,27,22,5,1.0,8.63,59,0,0.0003,Low,Casual Browsers
U00360,7,40,5942.26,115,22,53,0.2452830188679244,9.12,9,0,0.0002,Low,High-Value Loyalists
U00361,4,0,0.0,11,11,0,1.0,4.51,34,0,0.0002,Low,Casual Browsers
U00362,26,1,77.97,25,17,7,0.8571428571428572,9.23,62,0,0.0007,Low,Casual Browsers
U00363,15,8,622.71,73,38,27,0.7037037037037037,7.23,15,0,0.0002,Low,At-Risk Spenders
U00364,12,8,428.59,67,40,19,0.5789473684210527,9.25,45,0,0.0005,Low,At-Risk Spenders
U00365,9,12,655.55,74,39,23,0.4782608695652174,6.61,19,0,0.0002,Low,At-Risk Spenders
U00366,11,0,0.0,3,3,0,1.0,18.27,41,0,0.0002,Low,Casual Browsers
U00367,21,12,1023.96,79,44,23,0.4782608695652174,6.92,21,0,0.0002,Low,At-Risk Spenders
U00368,12,1,18.42,22,18,3,0.6666666666666667,9.22,123,0,0.0008,Low,Casual Browsers
U00369,15,0,0.0,21,20,1,1.0,6.47,45,0,0.0002,Low,Casual Browsers
U00370,89,0,0.0,4,4,0,1.0,7.4,119,1,0.9998,High,Churned
U00371,97,0,0.0,11,10,1,1.0,3.13,127,1,0.9998,High,Churned
U00372,48,55,8718.93,196,36,105,0.4761904761904761,8.12,48,1,0.9996,High,Churned
U00373,104,0,0.0,13,13,0,1.0,8.75,134,1,0.9998,High,Churned
U00374,10,0,0.0,12,12,0,1.0,12.73,40,0,0.0002,Low,Casual Browsers
U00375,71,6,294.61,33,13,14,0.5714285714285714,7.2,72,1,0.9997,High,Churned
U00376,10,2,54.94,11,7,2,0.0,4.59,114,0,0.0007,Low,At-Risk Spenders
U00377,26,6,359.26,38,18,14,0.5714285714285714,9.46,26,0,0.0002,Low,At-Risk Spenders
U00378,43,1,30.07,11,7,3,0.6666666666666667,4.85,149,1,0.9995,High,Churned
U00379,25,45,6797.58,155,26,84,0.4642857142857143,7.32,28,0,0.0002,Low,High-Value Loyalists
U00380,12,2,63.92,21,15,4,0.5,9.09,131,0,0.0008,Low,At-Risk Spenders
U00381,91,0,0.0,14,13,1,1.0,8.96,121,1,0.9998,High,Churned
U00382,13,0,0.0,21,18,3,1.0,8.8,43,0,0.0002,Low,Casual Browsers
U00383,0,16,941.63,53,24,13,0.0,8.98,0,0,0.0002,Low,At-Risk Spenders
U00384,25,49,6763.28,157,35,73,0.3287671232876712,8.49,28,0,0.0002,Low,High-Value Loyalists
U00385,17,1,10.0,14,12,1,0.0,7.47,18,0,0.0002,Low,At-Risk Spenders
U00386,17,15,1231.06,78,40,23,0.3478260869565217,9.05,17,0,0.0002,Low,At-Risk Spenders
U00387,11,0,0.0,28,24,4,1.0,8.1,41,0,0.0002,Low,Casual Browsers
U00388,2,0,0.0,8,8,0,1.0,12.76,32,0,0.0002,Low,Casual Browsers
U00389,6,0,0.0,11,11,0,1.0,4.44,36,0,0.0002,Low,Casual Browsers
U00390,21,0,0.0,8,8,0,1.0,7.78,51,0,0.0002,Low,Casual Browsers
U00391,22,0,0.0,16,16,0,1.0,13.14,52,0,0.0003,Low,Casual Browsers
U00392,5,0,0.0,7,6,1,1.0,5.23,35,0,0.0002,Low,Casual Browsers
U00393,10,0,0.0,13,12,1,1.0,10.38,40,0,0.0002,Low,Casual Browsers
U00394,15,0,0.0,5,4,1,1.0,6.5,45,0,0.0002,Low,Casual Browsers
U00395,16,0,0.0,13,13,0,1.0,8.88,46,0,0.0002,Low,Casual Browsers
U00396,12,1,58.7,21,17,3,0.6666666666666667,8.73,31,0,0.0003,Low,Casual Browsers
U00397,19,1,6.67,14,13,0,1.0,5.91,103,0,0.0008,Low,Casual Browsers
U00398,12,50,6939.22,174,32,92,0.4565217391304348,7.13,12,0,0.0002,Low,High-Value Loyalists
U00399,5,27,4885.92,81,17,37,0.2702702702702703,6.59,5,0,0.0002,Low,High-Value Loyalists
U00400,25,1,53.34,26,21,4,0.75,7.58,69,0,0.0005,Low,Casual Browsers
U00401,52,2,54.93,23,18,3,0.3333333333333333,8.31,52,1,0.9992,High,Churned
U00402,14,12,778.25,49,21,16,0.25,7.24,31,0,0.0003,Low,At-Risk Spenders
U00403,5,0,0.0,9,9,0,1.0,4.41,35,0,0.0002,Low,Casual Browsers
U00404,3,30,4535.46,96,13,53,0.4339622641509434,7.72,3,0,0.0002,Low,High-Value Loyalists
U00405,16,3,151.94,29,21,5,0.4,7.4,79,0,0.0009,Low,At-Risk Spenders
U00406,3,0,0.0,11,11,0,1.0,5.68,33,0,0.0002,Low,Casual Browsers
U00407,13,29,4989.22,103,16,58,0.5,6.87,13,0,0.0002,Low,High-Value Loyalists
U00408,33,1,31.68,21,14,6,0.8333333333333334,5.21,54,1,0.9994,High,Churned
U00409,25,1,10.29,12,11,0,1.0,6.46,41,0,0.0002,Low,Casual Browsers
U00410,41,13,894.23,60,31,16,0.1875,8.44,41,1,0.9993,High,Churned
U00411,19,0,0.0,13,13,0,1.0,4.75,49,0,0.0002,Low,Casual Browsers
U00412,23,0,0.0,15,12,3,1.0,8.43,53,0,0.0002,Low,Casual Browsers
U00413,16,0,0.0,6,5,1,1.0,4.03,46,0,0.0002,Low,Casual Browsers
U00414,5,2,85.24,18,13,3,0.3333333333333333,7.38,5,0,0.0002,Low,At-Risk Spenders
U00415,14,14,875.24,60,25,21,0.3333333333333333,8.12,16,0,0.0002,Low,At-Risk Spenders
U00416,22,13,1140.78,78,39,26,0.5,7.28,31,0,0.0003,Low,At-Risk Spenders
U00417,15,1,18.61,23,17,5,0.8,4.68,103,0,0.0007,Low,Casual Browsers
U00418,12,11,830.01,45,17,17,0.3529411764705882,6.89,17,0,0.0002,Low,At-Risk Spenders
U00419,23,11,676.23,43,18,14,0.2142857142857143,8.57,23,0,0.0002,Low,At-Risk Spenders
U00420,3,0,0.0,6,5,1,1.0,6.22,33,0,0.0002,Low,Casual Browsers
U00421,2,1,13.99,5,4,0,1.0,6.08,147,0,0.0008,Low,Casual Browsers
U00422,19,11,719.74,76,37,28,0.6071428571428572,9.98,19,0,0.0002,Low,At-Risk Spenders
U00423,56,2,212.21,32,20,10,0.8,7.3,71,1,0.9995,High,Churned
U00424,21,0,0.0,17,14,3,1.0,6.77,51,0,0.0002,Low,Casual Browsers
U00425,114,0,0.0,5,5,0,1.0,13.76,144,1,0.9998,High,Churned
U00426,13,54,8374.02,160,17,89,0.3932584269662921,7.76,26,0,0.0002,Low,High-Value Loyalists
U00427,8,8,647.81,46,19,19,0.5789473684210527,7.68,14,0,0.0002,Low,At-Risk Spenders
U00428,23,47,7545.6,181,33,101,0.5346534653465347,7.72,26,0,0.0002,Low,High-Value Loyalists
U00429,9,8,500.83,60,34,18,0.5555555555555556,9.73,9,0,0.0002,Low,At-Risk Spenders
U00430,39,13,740.98,55,32,10,0.0,5.85,53,1,0.9996,High,Churned
U00431,49,12,1128.56,51,23,16,0.25,8.24,49,1,0.9995,High,Churned
U00432,6,0,0.0,4,4,0,1.0,9.18,36,0,0.0002,Low,Casual Browsers
U00433,3,1,12.84,20,15,4,0.75,10.02,167,0,0.0007,Low,Casual Browsers
U00434,49,42,5862.86,139,18,79,0.4683544303797469,8.65,53,1,0.9996,High,Churned
U00435,108,0,0.0,19,15,4,1.0,7.81,138,1,0.9998,High,Churned
U00436,27,14,1013.41,77,46,17,0.1764705882352941,8.32,32,0,0.0005,Low,At-Risk Spenders
U00437,38,17,989.76,74,34,23,0.2608695652173913,8.0,40,1,0.9993,High,Churned
U00438,6,2,116.85,25,20,3,0.3333333333333333,6.48,124,0,0.001,Low,At-Risk Spenders
U00439,14,0,0.0,11,10,1,1.0,10.14,44,0,0.0002,Low,Casual Browsers
U00440,33,1,41.17,12,11,0,1.0,8.5,71,1,0.9993,High,Churned
U00441,101,0,0.0,20,18,2,1.0,6.24,131,1,0.9998,High,Churned
U00442,21,1,24.04,24,14,9,0.8888888888888888,7.52,111,0,0.0008,Low,Casual Browsers
U00443,19,4,99.99,27,21,2,0.0,7.62,76,0,0.0009,Low,At-Risk Spenders
U00444,29,11,672.22,54,27,16,0.3125,8.11,44,0,0.0005,Low,At-Risk Spenders
U00445,6,10,641.39,72,39,23,0.5652173913043479,9.73,9,0,0.0002,Low,At-Risk Spenders
U00446,12,0,0.0,3,3,0,1.0,18.33,42,0,0.0002,Low,Casual Browsers
U00447,11,11,717.86,65,31,23,0.5217391304347826,8.35,13,0,0.0002,Low,At-Risk Spenders
U00448,19,5,386.75,31,14,12,0.5833333333333333,6.84,19,0,0.0002,Low,At-Risk Spenders
U00449,25,3,115.57,18,14,1,0.0,9.04,25,0,0.0002,Low,At-Risk Spenders
U00450,57,15,1199.98,64,33,16,0.0625,7.21,70,1,0.9997,High,Churned
U00451,1,1,15.64,22,17,4,0.75,9.91,5,0,0.0002,Low,Casual Browsers
U00452,6,0,0.0,19,18,1,1.0,7.06,36,0,0.0002,Low,Casual Browsers
U00453,11,0,0.0,19,13,6,1.0,6.91,41,0,0.0003,Low,Casual Browsers
U00454,12,7,248.26,39,18,14,0.5,7.11,32,0,0.0003,Low,At-Risk Spenders
U00455,105,1,21.72,11,9,1,0.0,8.75,164,1,0.9995,High,Churned
U00456,28,59,9289.17,182,28,95,0.3789473684210526,7.24,28,0,0.0002,Low,High-Value Loyalists
U00457,67,2,34.52,18,15,1,0.0,5.23,154,1,0.9995,High,Churned
U00458,9,3,104.02,29,21,5,0.4,5.4,42,0,0.0003,Low,At-Risk Spenders
U00459,33,31,4384.73,96,10,55,0.4363636363636364,8.29,42,1,0.9994,High,Churned
U00460,115,15,812.68,61,33,13,0.0,6.32,118,1,0.9997,High,Churned
U00461,82,0,0.0,14,14,0,1.0,8.49,112,1,0.9998,High,Churned
U00462,26,0,0.0,11,11,0,1.0,8.78,56,0,0.0003,Low,Casual Browsers
U00463,2,0,0.0,5,5,0,1.0,17.44,32,0,0.0002,Low,Casual Browsers
U00464,18,4,277.08,38,18,16,0.75,10.13,18,0,0.0002,Low,Casual Browsers
U00465,13,8,528.04,62,34,20,0.6,7.52,31,0,0.0003,Low,At-Risk Spenders
U00466,28,47,6842.33,150,12,91,0.4835164835164834,8.18,28,0,0.0002,Low,High-Value Loyalists
U00467,10,1,50.02,16,13,2,0.5,5.22,114,0,0.0007,Low,At-Risk Spenders
U00468,20,0,0.0,18,15,3,1.0,7.91,50,0,0.0002,Low,Casual Browsers
U00469,29,8,363.99,65,37,20,0.6,7.05,32,0,0.0003,Low,At-Risk Spenders
U00470,23,4,237.21,39,27,8,0.5,6.07,87,0,0.0012,Low,At-Risk Spenders
U00471,56,21,1387.88,76,40,15,0.0,10.48,56,1,0.9996,High,Churned
U00472,12,0,0.0,10,8,2,1.0,8.94,42,0,0.0002,Low,Casual Browsers
U00473,113,1,20.93,11,10,0,1.0,5.23,164,1,0.9995,High,Churned
U00474,21,2,93.2,28,23,3,0.3333333333333333,7.64,35,0,0.0004,Low,At-Risk Spenders
U00475,28,37,5091.6,135,23,75,0.5066666666666666,7.64,34,0,0.0006,Low,High-Value Loyalists
U00476,29,0,0.0,3,3,0,1.0,15.33,59,0,0.0003,Low,Casual Browsers
U00477,89,0,0.0,7,7,0,1.0,10.54,119,1,0.9998,High,Churned
U00478,14,0,0.0,10,10,0,1.0,12.2,44,0,0.0002,Low,Casual Browsers
U00479,7,2,93.52,25,17,6,0.6666666666666667,6.94,123,0,0.0009,Low,Casual Browsers
U00480,11,2,77.58,14,12,0,1.0,9.31,17,0,0.0002,Low,Casual Browsers
U00481,6,1,24.02,27,17,9,0.8888888888888888,9.29,176,0,0.0006,Low,Casual Browsers
U00482,25,0,0.0,12,9,3,1.0,9.23,55,0,0.0003,Low,Casual Browsers
U00483,1,0,0.0,13,12,1,1.0,8.32,31,0,0.0002,Low,Casual Browsers
U00484,13,0,0.0,11,9,2,1.0,8.25,43,0,0.0002,Low,Casual Browsers
U00485,26,51,6747.24,178,33,94,0.4574468085106383,7.53,26,0,0.0002,Low,High-Value Loyalists
U00486,0,1,103.63,27,20,6,0.8333333333333334,9.6,65,0,0.0007,Low,Casual Browsers
U00487,94,34,3856.37,99,13,52,0.3461538461538461,8.4,94,1,0.9998,High,Churned
U00488,0,0,0.0,12,11,1,1.0,2.84,30,0,0.0002,Low,Casual Browsers
U00489,4,2,33.94,20,15,3,0.3333333333333333,9.02,82,0,0.0007,Low,At-Risk Spenders
U00490,4,1,14.11,12,11,0,1.0,8.73,46,0,0.0003,Low,Casual Browsers
U00491,29,0,0.0,14,14,0,1.0,6.89,59,0,0.0003,Low,Casual Browsers
U00492,1,0,0.0,4,4,0,1.0,17.97,31,0,0.0002,Low,Casual Browsers
U00493,17,9,520.68,61,28,24,0.625,8.09,58,0,0.0007,Low,At-Risk Spenders
U00494,3,57,7695.42,172,33,82,0.3048780487804878,7.99,3,0,0.0002,Low,High-Value Loyalists
U00495,24,1,7.76,12,10,1,0.0,6.73,51,0,0.0003,Low,At-Risk Spenders
U00496,22,14,1100.97,58,29,15,0.0666666666666666,9.42,22,0,0.0002,Low,At-Risk Spenders
U00497,18,0,0.0,5,5,0,1.0,1.34,48,0,0.0002,Low,Casual Browsers
U00498,47,14,1074.01,55,30,11,0.0,6.98,51,1,0.9996,High,Churned
U00499,2,6,302.09,42,25,11,0.4545454545454546,11.15,8,0,0.0002,Low,At-Risk Spenders
U00500,10,5,419.51,48,26,17,0.7058823529411764,9.05,49,0,0.0004,Low,Casual Browsers
U00501,24,0,0.0,14,12,2,1.0,7.27,54,0,0.0003,Low,Casual Browsers
U00502,12,1,13.38,14,11,2,0.5,5.09,109,0,0.0007,Low,At-Risk Spenders
U00503,9,1,58.2,14,10,3,0.6666666666666667,11.16,105,0,0.0008,Low,Casual Browsers
U00504,25,8,594.49,56,29,19,0.5789473684210527,8.64,25,0,0.0002,Low,At-Risk Spenders
U00505,3,3,177.3,28,23,2,0.0,11.18,61,0,0.0005,Low,At-Risk Spenders
U00506,14,32,5219.31,129,24,73,0.5616438356164384,7.63,14,0,0.0002,Low,High-Value Loyalists
U00507,7,16,872.21,65,33,16,0.0,6.02,17,0,0.0002,Low,At-Risk Spenders
U00508,25,2,49.13,29,23,4,0.5,8.18,97,0,0.0008,Low,At-Risk Spenders
U00509,21,0,0.0,17,15,2,1.0,8.42,51,0,0.0002,Low,Casual Browsers
U00510,23,0,0.0,7,6,1,1.0,4.51,53,0,0.0002,Low,Casual Browsers
U00511,14,0,0.0,6,6,0,1.0,8.53,44,0,0.0002,Low,Casual Browsers
U00512,7,0,0.0,14,12,2,1.0,7.56,37,0,0.0002,Low,Casual Browsers
U00513,14,2,64.8,27,21,4,0.5,8.6,14,0,0.0002,Low,At-Risk Spenders
U00514,17,12,810.61,77,38,27,0.5555555555555556,7.79,24,0,0.0002,Low,At-Risk Spenders
U00515,97,1,73.72,20,17,2,0.5,6.36,171,1,0.9995,High,Churned
U00516,116,4,187.05,31,15,12,0.6666666666666667,6.3,118,1,0.9997,High,Churned
U00517,3,8,589.2,32,15,9,0.1111111111111111,7.72,21,0,0.0002,Low,At-Risk Spenders
U00518,0,1,13.34,9,8,0,1.0,5.19,0,0,0.0002,Low,Casual Browsers
U00519,18,7,460.42,46,21,18,0.6111111111111112,5.88,30,0,0.0002,Low,At-Risk Spenders
U00520,21,0,0.0,4,3,1,1.0,4.55,51,0,0.0002,Low,Casual Browsers
U00521,8,1,127.84,25,21,3,0.6666666666666667,8.02,44,0,0.0004,Low,Casual Browsers
U00522,8,1,19.64,23,17,5,0.8,7.63,81,0,0.0007,Low,Casual Browsers
U00523,15,0,0.0,8,8,0,1.0,4.53,45,0,0.0002,Low,Casual Browsers
U00524,12,8,565.11,64,33,23,0.6521739130434783,8.73,46,0,0.0004,Low,At-Risk Spenders
U00525,5,1,7.52,10,9,0,1.0,9.38,167,0,0.0008,Low,Casual Browsers
U00526,1,0,0.0,10,8,2,1.0,6.44,31,0,0.0002,Low,Casual Browsers
U00527,29,3,58.66,24,18,3,0.0,7.44,31,0,0.0003,Low,At-Risk Spenders
U00528,0,0,0.0,5,5,0,1.0,11.38,30,0,0.0002,Low,Casual Browsers
U00529,37,8,391.94,46,25,13,0.3846153846153846,8.17,37,1,0.9992,High,Churned
U00530,5,0,0.0,12,10,2,1.0,7.73,35,0,0.0002,Low,Casual Browsers
U00531,8,0,0.0,7,7,0,1.0,5.64,38,0,0.0002,Low,Casual Browsers
U00532,29,10,525.11,54,25,19,0.4736842105263158,9.32,67,0,0.0014,Low,At-Risk Spenders
U00533,23,1,20.29,24,20,3,0.6666666666666667,7.82,23,0,0.0002,Low,Casual Browsers
U00534,20,0,0.0,7,6,1,1.0,8.03,50,0,0.0002,Low,Casual Browsers
U00535,18,7,380.67,34,16,11,0.3636363636363636,7.41,48,0,0.0005,Low,At-Risk Spenders
U00536,28,3,41.34,25,21,1,0.0,5.23,67,0,0.0004,Low,At-Risk Spenders
U00537,0,0,0.0,3,3,0,1.0,8.93,30,0,0.0002,Low,Casual Browsers
U00538,27,11,790.51,47,19,17,0.3529411764705882,6.22,38,0,0.0005,Low,At-Risk Spenders
U00539,12,0,0.0,5,5,0,1.0,2.54,42,0,0.0002,Low,Casual Browsers
U00540,48,7,401.21,39,23,9,0.2222222222222222,9.07,64,1,0.9997,High,Churned
U00541,8,11,752.35,47,18,18,0.3888888888888888,6.35,13,0,0.0002,Low,At-Risk Spenders
U00542,18,1,25.71,15,14,0,1.0,11.81,42,0,0.0003,Low,Casual Browsers
U00543,29,13,786.69,41,14,14,0.0714285714285714,9.26,43,0,0.0005,Low,At-Risk Spenders
U00544,15,2,81.91,24,18,4,0.5,9.45,42,0,0.0003,Low,At-Risk Spenders
U00545,8,50,8233.73,178,31,97,0.4845360824742268,7.74,8,0,0.0002,Low,High-Value Loyalists
U00546,2,1,25.35,26,20,5,0.8,10.07,70,0,0.0005,Low,Casual Browsers
U00547,49,11,679.82,49,23,15,0.2666666666666667,9.39,51,1,0.9995,High,Churned
U00548,14,3,139.32,16,12,1,0.0,7.89,49,0,0.0004,Low,At-Risk Spenders
U00549,11,7,662.61,38,21,10,0.3,7.52,50,0,0.0006,Low,At-Risk Spenders
U00550,20,1,17.24,17,14,2,0.5,12.24,156,0,0.0008,Low,At-Risk Spenders
U00551,24,0,0.0,11,11,0,1.0,11.19,54,0,0.0003,Low,Casual Browsers
U00552,6,1,11.52,25,19,5,0.8,8.12,11,0,0.0002,Low,Casual Browsers
U00553,24,1,103.34,16,14,1,0.0,8.68,136,0,0.0009,Low,At-Risk Spenders
U00554,21,0,0.0,20,16,4,1.0,8.25,51,0,0.0002,Low,Casual Browsers
U00555,1,34,5172.26,113,23,56,0.3928571428571429,7.79,1,0,0.0002,Low,High-Value Loyalists
U00556,18,15,849.2,73,34,24,0.375,5.98,18,0,0.0002,Low,At-Risk Spenders
U00557,112,0,0.0,3,3,0,1.0,9.33,142,1,0.9998,High,Churned
U00558,79,15,997.19,61,25,21,0.2857142857142857,8.21,82,1,0.9998,High,Churned
U00559,18,52,6863.43,190,29,109,0.5229357798165137,7.8,18,0,0.0002,Low,High-Value Loyalists
U00560,29,0,0.0,26,24,2,1.0,6.33,59,0,0.0003,Low,Casual Browsers
U00561,10,2,50.67,25,17,6,0.6666666666666667,7.3,60,0,0.0006,Low,Casual Browsers
U00562,29,0,0.0,24,20,4,1.0,8.55,59,0,0.0003,Low,Casual Browsers
U00563,34,11,626.26,66,36,19,0.4210526315789473,7.71,34,1,0.9992,High,Churned
U00564,71,1,41.86,16,14,1,0.0,5.54,72,1,0.9992,High,Churned
U00565,16,0,0.0,22,16,6,1.0,9.53,46,0,0.0003,Low,Casual Browsers
U00566,27,0,0.0,27,22,5,1.0,6.06,57,0,0.0003,Low,Casual Browsers
U00567,14,0,0.0,11,10,1,1.0,9.24,44,0,0.0002,Low,Casual Browsers
U00568,14,0,0.0,6,6,0,1.0,10.08,44,0,0.0002,Low,Casual Browsers
U00569,5,0,0.0,14,12,2,1.0,9.21,35,0,0.0002,Low,Casual Browsers
U00570,15,2,28.88,7,5,0,1.0,5.94,41,0,0.0003,Low,Casual Browsers
U00571,12,55,8043.69,175,23,97,0.4329896907216495,7.53,17,0,0.0002,Low,High-Value Loyalists
U00572,19,1,32.69,26,23,2,0.5,5.7,110,0,0.0007,Low,At-Risk Spenders
U00573,24,1,35.82,12,11,0,1.0,8.63,110,0,0.0008,Low,Casual Browsers
U00574,9,15,1198.83,68,36,17,0.1176470588235294,10.54,16,0,0.0002,Low,At-Risk Spenders
U00575,25,6,415.48,36,15,15,0.6,6.78,25,0,0.0002,Low,At-Risk Spenders
U00576,19,7,705.0,49,28,14,0.5,12.0,30,0,0.0002,Low,At-Risk Spenders
U00577,64,11,707.76,57,29,17,0.3529411764705882,9.09,78,1,0.9998,High,Churned
U00578,7,1,39.75,21,16,4,0.75,8.56,22,0,0.0002,Low,Casual Browsers
