user_id,merchant_id,recency_days,frequency,monetary_value,session_failures,payment_friction_index,active_support_tickets,is_deleted,churned
4895-TMWIR,1,31,33,19.95,6,0.35467136876668925,0,True,1
0533-BNWKF,1,83,165,85.45,9,0.6924675342533184,0,True,1
1708-PBBOA,1,4,126,54.75,0,0.7605461128893648,2,False,0
8782-LKFPK,1,7,176,90.4,4,0.10899985382952303,0,False,0
5522-JBWMO,1,22,2,44.0,6,0.6900533317167976,0,False,0
3597-MVHJT,1,2,108,95.6,5,0.2595819523346096,0,False,0
9774-NRNAU,1,26,81,84.8,2,0.32743302636508187,2,False,0
0224-RLWWD,1,27,8,44.3,5,0.5925529859235268,0,False,0
9967-ATRFS,1,27,76,19.9,0,0.11238457446655596,0,False,0
3951-NJCVI,1,27,84,95.05,5,0.6925414069058053,0,False,0
2977-CEBSX,1,15,264,90.05,2,0.233238547758618,2,False,0
0177-PXBAT,1,8,66,109.9,0,0.36221304866357396,2,False,0
6599-CEBNN,1,49,102,73.95,11,0.3214413810464283,0,False,1
2519-ERQOJ,1,15,132,54.6,0,0.5130093688986126,1,False,0
5876-QMYLD,1,23,69,20.05,2,0.31722458793514563,0,False,0
2277-AXSDC,1,14,64,19.75,1,0.24856257983485927,0,False,0
9442-JTWDL,1,8,33,20.05,2,0.15983318567786356,0,False,0
0979-PHULV,1,46,207,99.45,10,0.22596589583206655,0,True,1
3067-SVMTC,1,12,136,55.9,2,0.16676871835259377,2,False,0
5495-GPSRW,1,13,60,19.7,1,0.10149295598151314,0,False,0
7606-BPHHN,1,11,216,19.8,1,0.1740387320767438,0,False,0
4742-DRORA,1,17,180,95.4,3,0.16285639777247513,0,False,0
0111-KLBQG,1,29,128,93.95,4,0.10130107260607046,0,False,0
4800-VHZKI,1,51,3,19.9,6,0.3351776104300654,0,False,1
7989-CHGTL,1,84,2,19.6,9,0.12309548145125566,0,True,1
0334-GDDSO,1,51,12,81.35,8,0.5821801240019548,0,True,1
4163-NCJAK,1,21,184,24.45,2,0.2253649527091195,0,False,0
5233-AOZUF,1,8,58,74.95,3,0.47638375998125615,0,False,0
5973-EJGDP,1,5,153,87.35,2,0.7767859374529105,1,False,0
1996-DBMUS,1,26,192,70.65,5,0.28112008147805756,0,False,0
7916-VCCPB,1,16,64,73.25,4,0.3440539137174508,0,False,0
4686-GEFRM,1,4,280,98.7,1,0.2488421671704851,1,False,0
5249-QYHEX,1,28,120,24.8,0,0.31684357521187395,0,False,0
0578-SKVMF,1,37,88,83.3,9,0.7893739628361962,0,True,1
5564-NEMQO,1,56,2,75.3,10,0.20452162414093047,0,False,1
2233-FAGXV,1,15,15,24.3,0,0.25127915581298366,0,False,0
5605-IYGFG,1,12,14,69.85,3,0.25436106960760196,0,False,0
7663-ZTEGJ,1,5,58,100.55,1,0.3975984448972416,1,False,0
3935-TBRZZ,1,23,176,25.7,1,0.16992974391766394,0,False,0
8111-BKVDS,1,16,40,40.7,5,0.30259225257612365,0,False,0
2055-SIFSS,1,14,220,51.65,5,0.1414689035367077,0,False,0
2806-MLNTI,1,10,104,105.1,5,0.37812205961627443,0,False,0
8734-DKSTZ,1,7,30,85.95,3,0.7041539293873305,0,False,0
4360-PNRQB,1,13,72,75.6,5,0.357823458111841,0,False,0
6152-ONASV,1,20,272,58.25,0,0.36857246330185234,1,False,0
9063-ZGTUY,1,77,122,19.4,4,0.26713297363124433,0,False,1
7781-HVGMK,1,29,216,65.2,0,0.30460218137145956,2,False,0
2181-UAESM,1,5,4,53.45,2,0.7080658122161457,0,False,0
2957-LOLHO,1,64,48,45.4,10,0.23814424705262766,0,True,1
6048-NJXHX,1,3,82,19.75,0,0.5476137298788437,0,False,0
2320-SLKMB,1,15,104,44.45,0,0.15585646569344286,2,False,0
4980-URKXC,1,4,108,20.85,2,0.21517436815036278,0,False,0
4376-KFVRS,1,15,144,114.05,0,0.39722708216366653,1,False,0
5886-VLQVU,1,14,140,89.85,1,0.1809584731355458,1,False,0
3577-AMVUX,1,20,4,55.05,1,0.3287322726028312,1,False,0
0771-WLCLA,1,19,64,112.95,0,0.5221427670550431,2,False,0
5628-RKIFK,1,13,196,101.55,5,0.2402406392222975,0,False,0
0206-TBWLC,1,10,108,114.65,1,0.11752303957514369,1,False,0
2937-FTHUR,1,21,72,64.8,4,0.6927810402840342,0,False,0
1910-FMXJM,1,5,72,80.4,6,0.4937074436789731,0,False,0
7752-XUSCI,1,70,240,105.9,7,0.584567095144519,0,True,1
4110-PFEUZ,1,66,2,69.55,11,0.27595272999366416,0,False,1
0732-OCQOC,1,20,104,25.05,0,0.33935296678910665,0,False,0
5168-MSWXT,1,29,32,94.75,4,0.6263778268187171,0,False,0
1090-ESELR,1,20,288,105.5,0,0.37779974870532207,2,False,0
8592-PLTMQ,1,25,256,24.7,0,0.3349313842223069,0,False,0
5760-WRAHC,1,6,88,69.75,1,0.13979695609668683,1,False,0
8847-GEOOQ,1,4,180,60.2,2,0.1796419564918273,2,False,0
0256-LTHVJ,1,64,112,81.05,12,0.5620719018902928,0,False,1
4785-FCIFB,1,22,244,24.4,2,0.21584020047184221,0,False,0
8313-NDOIA,1,16,96,104.15,4,0.5547648719060714,0,False,0
5149-CUZUJ,1,18,56,92.9,2,0.38378387463461994,1,False,0
0942-KOWSM,1,5,120,80.8,0,0.2566802296845455,1,False,0
4237-CLSMM,1,22,4,20.0,1,0.33430841258288413,0,False,0
1452-VOQCH,1,4,2,75.1,5,0.6480855902125757,0,False,0
4719-UMSIY,1,13,12,19.65,2,0.14594753117764953,0,False,0
6614-VBEGU,1,19,48,69.45,3,0.34325087614787586,0,False,0
0880-TKATG,1,47,12,101.15,9,0.6411680306516838,0,True,1
3811-VBYBZ,1,54,28,99.8,9,0.7696873941074829,0,False,1
1480-BKXGA,1,13,144,116.05,0,0.15095496270758893,2,False,0
2996-XAUVF,1,11,280,40.05,0,0.35547596230453216,2,False,0
9076-AXYIK,1,22,128,102.1,0,0.6742035667397674,1,False,0
5968-XQIVE,1,29,216,89.7,4,0.6106631619231292,0,False,0
8896-RAZCR,1,4,88,19.9,1,0.35506620334678485,0,False,0
4640-UHDOS,1,69,52,55.95,9,0.5215678565479791,0,True,1
4933-IKULF,1,20,68,20.65,0,0.14981024369961635,0,False,0
3583-EKAPL,1,53,3,55.0,11,0.5025272376546788,0,True,1
1304-BCCFO,1,15,36,70.05,2,0.18110767414471124,0,False,0
4104-PVRPS,1,4,96,53.6,0,0.23386813965401587,1,False,0
9399-APLBT,1,76,2,74.7,10,0.8111315140244112,0,True,1
2359-KMGLI,1,51,96,80.25,7,0.6215315182059189,0,True,1
3780-DDGSE,1,19,70,76.05,1,0.7144908818753517,1,False,0
4431-EDMIQ,1,19,21,75.7,1,0.8340188510084552,2,False,0
0306-JAELE,1,56,20,96.1,4,0.6270193592544113,2,True,1
6227-HWPWX,1,71,30,69.0,9,0.37008508408778407,0,True,1
0486-LGCCH,1,20,44,19.65,0,0.3309959890533887,0,False,0
0447-BEMNG,1,55,96,45.3,8,0.25849028954672615,0,True,1
4612-SSVHJ,1,15,60,81.45,3,0.7700981978240562,0,False,0
5168-MQQCA,1,25,144,108.5,0,0.28846734294327486,2,False,0
5949-XIKAE,1,62,32,83.55,7,0.48600536750411216,0,False,1
7971-HLVXI,1,9,144,84.5,5,0.15791624125525314,0,False,0
9094-AZPHK,1,4,60,100.15,5,0.5871553983681771,0,False,0
3649-JPUGY,1,18,216,88.6,2,0.13456849383128255,2,False,0
8372-JUXUI,1,77,2,74.35,7,0.6897153934953704,0,True,1
3552-CTCYF,1,5,252,104.8,2,0.2521381835543265,0,False,0
6778-YSNIH,1,20,8,59.0,4,0.6129459278124625,0,False,0
0388-EOPEX,1,71,8,74.4,11,0.5414670672208207,0,True,1
5756-OZRIO,1,11,122,64.05,5,0.2249601692425559,0,False,0
6579-JPICP,1,5,2,20.4,1,0.19072785609776466,0,False,0
8205-OTCHB,1,64,44,43.75,13,0.1263781513606104,0,True,1
4134-BSXLX,1,26,84,60.9,2,0.3901015885714064,2,False,0
0505-SPOOW,1,4,280,19.8,1,0.17949342881468405,0,False,0
6235-VDHOM,1,53,20,28.45,9,0.6242743819149245,0,False,1
7783-YKGDV,1,42,36,99.7,9,0.12739675054672683,0,False,1
4374-YMUSQ,1,2,102,116.25,2,0.3739507027980318,1,False,0
4513-CXYIX,1,13,142,80.7,2,0.27722543546817313,0,False,0
3957-HHLMR,1,10,140,65.2,5,0.29706160011298366,0,False,0
7803-XOCCZ,1,9,104,84.05,1,0.3345353082006606,1,False,0
5736-YEJAX,1,10,138,79.45,0,0.28177459859952514,2,False,0
5609-CEBID,1,74,40,94.1,9,0.5581255970846948,0,True,1
8981-FJGLA,1,4,22,78.0,3,0.2288747270896458,0,False,0
7218-HKQFK,1,30,6,94.2,5,0.5465767068362453,2,False,1
4636-QRJKY,1,37,18,80.5,8,0.6122254449218432,2,True,1
1135-LMECX,1,3,3,19.85,0,0.22129754850452144,0,False,0
4332-MUOEZ,1,25,80,94.3,2,0.3479599351896543,2,False,0
8535-SFUTN,1,21,244,106.45,3,0.6279931704082826,0,False,0
5956-VKDTT,1,41,10,74.35,10,0.5850589660436833,0,False,1
8677-HDZEE,1,19,168,105.45,2,0.38742588863517247,2,False,0
2475-MROZF,1,21,120,95.0,1,0.3848549841667539,2,False,0
9412-GHEEC,1,44,160,104.8,4,0.39803948947528034,2,False,1
3482-ABPKK,1,27,84,54.3,0,0.2705141738639012,1,False,0
6705-LXORM,1,20,20,70.05,3,0.49365773751830644,0,False,0
0257-ZESQC,1,31,108,75.2,11,0.3640503222211592,0,True,1
7531-GQHME,1,2,36,20.05,2,0.14353449527729217,0,False,0
5174-ITUMV,1,2,268,105.4,3,0.4469627947571726,0,False,0
4109-CYRBD,1,28,87,51.6,4,0.5233936232670879,0,False,0
0913-XWSCN,1,24,220,85.5,3,0.2960256506179279,0,False,0
6825-UYPFK,1,54,69,75.6,5,0.13215971596819676,0,True,1
8397-MVTAZ,1,87,136,100.05,8,0.7735751571997522,0,False,1
0750-EBAIU,1,16,208,91.25,3,0.5103064493884581,0,False,0
8606-CIQUL,1,14,216,115.75,0,0.13313396820154605,1,False,0
3571-DPYUH,1,7,232,94.7,2,0.2303461424999586,2,False,0
7601-GNDYK,1,21,105,19.6,2,0.21375145058497022,0,False,0
0356-OBMAC,1,11,168,99.9,2,0.3969124805192302,1,False,0
8067-NIOYM,1,24,96,21.1,2,0.39005918701561104,0,False,0
1403-GYAFU,1,1,140,20.05,0,0.15690454220668767,0,False,0
4234-XTNEA,1,11,8,79.95,3,0.7720530400163383,0,False,0
1297-VQDRP,1,23,136,107.15,2,0.3076785712035899,1,False,0
9282-IZGQK,1,83,2,85.0,6,0.5724770895739302,0,True,1
5348-CAGXB,1,4,48,89.55,5,0.782328293840147,0,False,0
0621-HJWXJ,1,7,126,81.55,6,0.37004228971196407,0,False,0
5844-QVTAT,1,26,99,58.45,3,0.15404246613969252,0,False,0
8905-IAZPF,1,15,207,95.65,5,0.15879527841329835,0,False,0
5394-MEITZ,1,18,120,80.6,1,0.22261622866829817,1,False,0
6859-QNXIQ,1,12,216,113.1,2,0.15076353140052123,2,False,0
2782-LFZVW,1,17,44,58.95,5,0.20811924571174475,0,False,0
2866-IKBTM,1,1,3,19.55,1,0.29370745811875426,0,False,0
1342-JPNKI,1,73,20,86.05,11,0.3438454376001565,0,False,1
2817-NTQDO,1,34,52,45.55,5,0.19058048130561986,2,False,1
7129-AZJDE,1,1,102,78.95,3,0.18451920514145143,0,False,0
6986-IJDHX,1,33,156,86.3,9,0.3339228893167533,0,True,1
2560-PPCHE,1,28,130,105.05,1,0.21430786780075275,2,False,0
4676-MQUEA,1,21,150,101.9,3,0.3455426103606525,0,False,0
8138-EALND,1,10,60,19.75,2,0.39801409609876404,0,False,0
3580-HYCSP,1,7,288,110.3,4,0.3939006027951152,0,False,0
1352-HNSAW,1,2,216,115.6,0,0.2988060864541867,2,False,0
2075-PUEPR,1,10,220,19.35,1,0.2125639634132352,0,False,0
1982-FEBTD,1,24,92,25.6,2,0.11964695784302881,0,False,0
5301-GAUUY,1,84,64,80.35,11,0.32141218981511827,0,True,1
5791-KAJFD,1,12,112,68.75,2,0.3933901723159733,0,False,0
2654-VBVPB,1,19,2,19.9,2,0.12039533896468844,0,False,0
1154-HYWWO,1,26,76,70.6,1,0.10185031318619205,1,False,0
2501-XWWTZ,1,11,22,70.2,3,0.8441561961763917,0,False,0
3716-UVSPD,1,8,2,49.3,1,0.43645649708273454,1,False,0
6815-ABQFQ,1,18,168,107.25,1,0.48730388419847903,2,False,0
7343-EOBEU,1,11,6,23.6,1,0.3731008204669536,0,False,0
3701-SFMUH,1,11,28,69.7,5,0.12386824350156442,0,False,0
6103-LIANB,1,13,177,99.5,3,0.13420529643262785,0,False,0
7319-VENRZ,1,3,28,64.3,2,0.270872102580908,2,False,0
5846-NEQVZ,1,12,142,70.85,1,0.3270442519099874,1,False,0
6967-QIQRV,1,3,30,101.9,2,0.6021935932913425,2,False,0
5781-RFZRP,1,10,284,73.5,2,0.22617674820711714,2,False,0
0939-YAPAF,1,87,140,100.25,9,0.6907527411314385,0,False,1
0308-IVGOK,1,17,44,40.4,1,0.2516275884492344,1,False,0
7293-LSCDV,1,22,180,19.25,1,0.10558848783331526,0,False,0
7025-WCBNE,1,2,94,59.6,2,0.13407495588165996,2,False,0
5756-JYOJT,1,17,44,64.9,1,0.27448000465762085,2,False,0
4710-FDUIZ,1,82,112,100.3,10,0.33809875290935987,0,False,1
6030-REHUX,1,2,112,110.85,1,0.6789770083195519,2,False,0
9548-LIGTA,1,28,122,81.05,2,0.3220169677880935,1,False,0
5150-LJNSR,1,22,93,98.05,5,0.33138178486244024,0,False,0
8270-RKSAP,1,20,18,70.5,3,0.4781670419569929,0,False,0
6522-YRBXD,1,6,140,94.55,3,0.84535230450155,0,False,0
2640-LYMOV,1,28,4,19.65,1,0.36678493156350245,0,False,0
1218-VKFPE,1,87,36,19.0,4,0.25957719672928425,0,False,1
3627-FHKBK,1,30,3,75.3,9,0.17457829968062963,0,True,1
2865-TCHJW,1,76,8,89.2,7,0.7645695146108223,0,True,1
1423-BMPBQ,1,28,4,19.0,0,0.267365777912586,0,False,0
2393-DIVAI,1,10,9,20.0,0,0.16688716230706313,0,False,0
5192-EBGOV,1,83,3,85.7,11,0.594719229898306,0,True,1
4568-KNYWR,1,1,104,63.25,4,0.33918823483018296,0,False,0
8752-IMQOS,1,13,15,20.1,0,0.34183205942357686,0,False,0
0742-LAFQK,1,24,216,99.15,3,0.4930574565709259,0,False,0
0795-LAFGP,1,9,284,90.4,0,0.5975017034805152,1,False,0
0619-OLYUR,1,22,288,111.9,0,0.3004670081779587,2,False,0
5512-IDZEI,1,10,184,24.9,0,0.6725811879031396,0,False,0
0459-SPZHJ,1,15,126,83.5,3,0.2563651247347647,0,False,0
0215-BQKGS,1,5,90,84.3,6,0.3122577005004942,0,False,0
9244-ZVAPM,1,22,2,45.6,5,0.10632160319707018,0,False,0
0719-SYFRB,1,51,36,61.65,4,0.28252624356561984,1,False,1
8208-EUMTE,1,13,48,54.85,2,0.3885727433309806,2,False,0
5172-MIGPM,1,22,12,65.55,1,0.2983043821098214,2,False,0
1710-RCXUS,1,25,204,90.35,4,0.376682714980096,0,False,0
0374-FIUCA,1,20,130,20.4,0,0.26980283743932215,0,False,0
5839-SUYVZ,1,18,32,74.55,1,0.35301362133277836,1,False,0
5173-ZXXXL,1,11,6,19.95,1,0.13724872247714426,0,False,0
1096-ADRUX,1,27,132,74.25,4,0.13705397886604498,0,False,0
2001-MCUUW,1,9,184,108.65,2,0.4429360079396433,1,False,0
2731-GJRDG,1,16,64,109.55,2,0.24665486561101277,2,False,0
4723-BEGSG,1,2,216,86.65,2,0.19907906825113453,2,False,0
6516-NKQBO,1,26,152,81.0,1,0.3157557561223108,1,False,0
8672-OAUPW,1,25,204,47.85,0,0.3707865742901192,1,False,0
8207-DMRVL,1,2,216,114.55,2,0.2858124485720446,1,False,0
3419-SNJJD,1,34,130,105.25,7,0.1639631668295738,0,True,1
6543-CPZMK,1,76,27,29.95,9,0.780649821578173,0,True,1
4765-OXPPD,1,78,18,65.0,4,0.25835720144139485,2,True,1
2804-ETQDK,1,12,132,20.55,2,0.3159836659407266,0,False,0
6689-VRRTK,1,26,176,109.8,2,0.3671517551305532,0,False,0
7138-GIRSH,1,9,150,69.5,2,0.3969495796296708,1,False,0
9396-ZSFLL,1,10,60,48.85,3,0.2518191847305022,0,False,0
6464-KEXXH,1,25,24,25.25,5,0.34241881560510223,0,False,0
7134-MJPDY,1,2,198,102.85,2,0.27006011959547266,1,False,0
5240-CAOYT,1,16,228,87.55,2,0.2459361837987418,1,False,0
4059-IIEBK,1,20,21,78.55,3,0.26131375578288696,0,False,0
4881-JVQOD,1,7,30,34.55,4,0.24528257314651128,0,False,0
0516-UXRMT,1,28,124,92.05,4,0.5372052757521935,0,False,0
4851-BQDNX,1,2,120,85.05,3,0.7965123746853121,0,False,0
5148-HKFIR,1,1,60,19.7,1,0.1749027447842978,0,False,0
1009-IRMNA,1,62,28,20.0,6,0.2849144397418002,0,False,1
3003-CMDUU,1,28,100,95.15,0,0.7074239502232124,2,False,0
5016-IBERQ,1,4,69,84.25,3,0.8380067977063651,0,False,0
6797-UCJHZ,1,24,132,104.6,3,0.19956314468127573,0,False,0
2469-DTSGX,1,22,144,111.65,1,0.7295433790232237,2,False,0
4554-YGZIH,1,39,196,90.05,12,0.38358735139775924,0,False,1
5099-BAILX,1,83,129,110.75,9,0.29460381482251563,1,False,1
9931-KGHOA,1,25,138,55.0,5,0.33142990237690395,0,False,0
1775-KWJKQ,1,14,144,89.85,0,0.22171208794566205,2,False,0
7665-VIGUD,1,2,20,20.35,2,0.3856406259354078,0,False,0
9411-TPQQV,1,29,80,54.55,2,0.30125843652592726,1,False,0
7207-RMRDB,1,60,260,105.5,9,0.6439984582122605,0,True,1
7954-MLBUN,1,12,93,99.45,2,0.2212784041702069,2,False,0
2077-DDHJK,1,5,272,70.9,0,0.2853266542394729,1,False,0
4913-EHYUI,1,48,168,104.55,10,0.17024054935368854,0,False,1
0195-IESCP,1,87,40,85.25,9,0.731777783118343,0,True,1
9574-BOSMD,1,29,204,25.4,0,0.16740745488089295,0,False,0
4580-TMHJU,1,30,86,56.15,6,0.7194408969320476,0,True,1
0970-ETWGE,1,85,2,89.55,8,0.7013798539922689,0,False,1
4908-XAXAY,1,21,98,89.85,2,0.35792436869846167,0,False,0
8404-VLQFB,1,10,60,25.25,1,0.6728110545151496,0,False,0
1626-ERCMM,1,33,40,94.55,10,0.675298138463398,0,False,1
0887-HJGAR,1,45,3,45.7,10,0.37387954044935456,0,False,1
2391-IPLOP,1,5,200,69.65,1,0.6213861750918945,2,False,0
5644-PDMZC,1,45,6,89.5,9,0.8099011948821003,0,False,1
3509-GWQGF,1,24,96,70.0,3,0.16956166930755162,0,False,0
9576-ANLXO,1,31,9,69.55,9,0.34441995123759195,0,True,1
2024-BASKD,1,78,3,74.6,7,0.1665060223919441,0,False,1
5845-BZZIB,1,26,140,20.1,0,0.38038876562283397,0,False,0
1140-UKVZG,1,12,68,24.8,0,0.1989920012373006,0,False,0
4160-AMJTL,1,56,16,19.65,7,0.5267200017032363,0,False,1
5183-SNMJQ,1,24,20,95.1,2,0.14445062803876058,2,False,0
8100-PNJMH,1,6,204,88.85,0,0.15618166508134973,1,False,0
7838-LAZFO,1,4,135,78.8,5,0.2342620925689498,0,False,0
4464-JCOLN,1,79,6,19.85,7,0.2566448173240177,0,True,1
2085-JVGAD,1,4,148,20.35,2,0.37413574975717556,0,False,0
5650-VDUDS,1,89,16,24.25,9,0.2143044408783087,0,False,1
8095-WANWK,1,14,20,45.25,4,0.16524469263611624,0,False,0
3030-ZKIWL,1,16,3,20.05,2,0.32314633355181455,0,False,0
9565-FLVCG,1,29,130,69.55,2,0.1403963223785818,0,False,0
8755-OGKNA,1,4,228,19.5,2,0.36768501160455647,0,False,0
2800-VEQXM,1,24,12,74.75,5,0.22281989056264123,0,False,0
7538-GWHML,1,41,8,69.65,9,0.6482322960999897,0,False,1
5533-RJFTJ,1,1,98,30.2,4,0.1558553027849568,0,False,0
3859-CVCET,1,30,16,45.65,10,0.14365874472395102,0,False,1
0214-JHPFW,1,4,210,57.8,1,0.3396518124264567,2,False,0
5642-MHDQT,1,20,106,19.85,2,0.228910687574368,0,False,0
3088-FVYWK,1,18,212,25.55,0,0.3960228438178631,0,False,0
3276-HDUEG,1,72,2,75.05,8,0.2572893833357355,0,True,1
9092-GDZKO,1,3,44,24.85,1,0.3536958732273069,0,False,0
0823-HSCDJ,1,58,208,49.15,11,0.8784184829865627,0,False,1
3729-OWRVL,1,13,260,110.35,1,0.6173452467722154,1,False,0
2324-AALNO,1,27,96,24.55,0,0.34026451364660987,0,False,0
0822-GAVAP,1,60,4,34.7,12,0.5583070628925023,0,True,1
5760-IFJOZ,1,27,12,107.95,6,0.30392623541830865,0,False,0
2826-UWHIS,1,5,135,81.4,5,0.3235603273353549,0,False,0
1448-PWKYE,1,80,2,80.0,8,0.5491260053933502,0,True,1
7501-IWUNG,1,21,122,73.8,1,0.1486315630352506,1,False,0
4957-TREIR,1,8,9,64.4,1,0.28501616442353495,2,False,0
7251-LJBQN,1,19,160,103.75,2,0.3692585978306673,2,False,0
8040-MNRTF,1,14,4,71.1,3,0.37939575987348073,0,False,0
1536-HBSWP,1,7,3,49.9,2,0.6476561564428994,2,False,0
5313-FPXWG,1,14,204,24.6,0,0.1791139775276806,0,False,0
0067-DKWBL,1,58,8,49.25,5,0.790520828306577,0,False,1
0946-FKYTX,1,12,104,30.1,4,0.3666469200105086,0,False,0
5076-YVXCM,1,16,102,83.4,6,0.2101726617235662,0,False,0
8262-COGGB,1,17,2,20.45,0,0.15489452096310422,0,False,0
6663-JOCQO,1,13,93,75.25,2,0.3623978302400105,1,False,0
9620-QJREV,1,23,188,20.55,2,0.3655291945758443,0,False,0
2276-YDAVZ,1,70,12,75.1,8,0.13027182536536425,0,True,1
2682-KEVRP,1,29,44,20.05,2,0.3900952876667465,0,False,0
2480-JZOSN,1,7,2,20.65,2,0.2599241659236393,0,False,0
0078-XZMHT,1,14,216,85.15,1,0.39811905848288087,2,False,0
5896-NPFWW,1,82,12,50.15,12,0.7086670500908103,0,False,1
9978-HYCIN,1,12,141,84.95,3,0.25998500180786444,0,False,0
8338-QIUNR,1,17,288,66.5,0,0.17982484959137368,1,False,0
1525-LNLOJ,1,9,198,63.3,3,0.3696842336546109,0,False,0
9450-TRJUU,1,22,70,83.15,4,0.5953120545498551,0,False,0
1766-GKNMI,1,15,87,84.9,3,0.6743287965435641,0,False,0
6942-LBFDP,1,12,6,20.55,1,0.12392028252852481,0,False,0
1456-TWCGB,1,2,8,49.25,2,0.3364739885484438,0,False,0
7133-VBDCG,1,50,100,79.85,12,0.2470729426754425,0,True,1
7596-ZYWBB,1,13,260,59.6,0,0.10162236391993179,2,False,0
8329-UTMVM,1,27,54,104.65,0,0.1678788816996385,2,False,0
3014-WJKSM,1,20,87,75.3,4,0.1581190634329351,0,False,0
3347-YJZZE,1,23,87,80.1,3,0.32552937439283197,0,False,0
1029-QFBEN,1,38,3,19.55,5,0.2431606569379656,0,True,1
7929-DMBCV,1,27,80,81.0,0,0.14791551900612923,1,False,0
9661-JALZV,1,14,174,24.7,2,0.1770408931135758,0,False,0
5433-KYGHE,1,15,56,86.0,2,0.25122304159176545,2,False,0
4312-KFRXN,1,11,216,25.4,2,0.10589145919590216,0,False,0
5575-TPIZQ,1,1,92,89.15,6,0.22723767642981213,0,False,0
0114-IGABW,1,21,142,58.25,1,0.30341842109612205,1,False,0
9944-AEXBM,1,3,128,85.65,3,0.25532637558576365,0,False,0
1853-ARAAQ,1,17,104,50.35,4,0.27942986232264966,0,False,0
6952-OMNWB,1,28,136,80.35,4,0.19798543510349495,0,False,0
4697-LUPSU,1,19,4,20.2,0,0.15492271720592676,0,False,0
8434-VGEQQ,1,14,183,20.55,1,0.3429223871065543,0,False,0
4952-YSOGZ,1,52,8,85.95,10,0.7635657527996828,0,False,1
1589-AGTLK,1,61,12,45.35,10,0.6638056416737574,0,False,1
5244-IRFIH,1,66,66,94.5,10,0.5463983151707834,0,False,1
6549-YMFAW,1,13,36,21.25,2,0.2533614488553957,0,False,0
4950-HKQTE,1,27,88,26.25,2,0.3636956561912187,0,False,0
6786-OBWQR,1,20,15,80.85,2,0.6995068020449938,0,False,0
2684-EIWEO,1,42,90,91.7,11,0.3575848258870352,0,False,1
2753-JMMCV,1,5,195,74.2,2,0.19851382692341513,2,False,0
6439-GTPCA,1,54,135,87.25,8,0.7442598143499567,2,False,1
6621-YOBKI,1,29,10,20.35,2,0.29591469145348503,0,False,0
1216-JWVUX,1,6,75,75.5,3,0.7287813047649534,0,False,0
7564-GHCVB,1,25,144,79.05,4,0.2584674595691527,0,False,0
1173-NOEYG,1,22,81,90.15,4,0.2652933649418791,0,False,0
7595-EHCDL,1,2,96,50.6,4,0.3549013269180098,0,False,0
6647-ZEDXT,1,13,120,110.45,2,0.37479835030124353,2,False,0
2521-NPUZR,1,5,140,101.0,2,0.13385813931557147,2,False,0
1307-TVUFB,1,28,168,79.35,2,0.27063147327710035,0,False,0
7503-MIOGA,1,27,216,89.85,0,0.3755225267419704,2,False,0
4381-MHQDC,1,25,94,65.0,0,0.14042199554772825,2,False,0
6923-JHPMP,1,8,6,80.45,4,0.6984932828672898,0,False,0
5138-WVKYJ,1,48,40,98.55,8,0.5374043056193887,0,True,1
4018-PPNDW,1,1,122,24.1,0,0.13404292060292122,0,False,0
1635-FJFCC,1,20,20,44.05,4,0.37123324376786004,0,False,0
2499-AJYUA,1,12,216,110.8,2,0.23385387544914804,2,False,0
6919-ELBGL,1,23,216,114.95,0,0.3066218962013796,2,False,0
3966-HRMZA,1,11,9,75.05,4,0.14167432697306,0,False,0
6425-JWTDV,1,7,96,19.25,2,0.10658424471782674,0,False,0
8405-IGQFX,1,15,252,90.05,1,0.3671451872046593,2,False,0
8224-IVVPA,1,22,108,56.7,3,0.2723636918647066,0,False,0
9477-LGWQI,1,24,210,80.15,6,0.10599632667130206,0,False,0
1410-RSCMR,1,11,28,71.35,0,0.39770184427839617,1,False,0
0139-IVFJG,1,29,4,90.35,3,0.6373028967516966,0,False,0
6683-VLCTZ,1,81,60,98.55,10,0.7079803843623885,0,False,1
5730-DBDSI,1,26,198,19.7,2,0.2862742552967864,0,False,0
0030-FNXPP,1,16,9,19.85,1,0.10237136025863863,0,False,0
2189-WWOEW,1,76,30,85.9,9,0.27074151211193204,0,True,1
5684-FJVYR,1,20,216,90.35,1,0.28884517119689707,1,False,0
4013-GUXND,1,14,3,20.8,1,0.1890860704309218,0,False,0
1894-IGFSG,1,34,66,89.25,11,0.6758965662392566,0,True,1
7379-POKDZ,1,64,9,70.3,10,0.7125854497072622,0,False,1
1266-NZYUI,1,26,288,66.85,1,0.31533194033744205,1,False,0
7969-FFOWG,1,21,195,19.9,2,0.1431475535357543,0,False,0
4718-DHSMV,1,15,22,35.8,4,0.3741093448123054,0,False,0
5175-WLYXL,1,1,66,78.85,4,0.36383721209687814,0,False,0
7817-OMJNA,1,17,42,20.4,1,0.14518794282633118,0,False,0
8728-SKJLR,1,2,164,74.25,0,0.8365457568211123,2,False,0
3137-NYQQI,1,29,51,64.8,6,0.2673340818301822,0,False,0
7706-DZNKK,1,20,44,20.45,2,0.31049490350949055,0,False,0
0236-HFWSV,1,45,30,93.35,10,0.8325632964588596,0,True,1
3900-AQPHZ,1,86,4,19.9,5,0.1250709841240011,0,False,1
5842-POCOP,1,68,15,88.9,10,0.15078530723984998,0,False,1
